"","iso","year","threshold","mnninc999i","mhweal999i","w","n","currency"
"13115","RO",2014,2e+06,121311692813.712,373271151255.845,23884597044,3804,"EUR"
"13116","RO",2014,5e+06,121311692813.712,373271151255.845,15538852123,983,"EUR"
"13117","RO",2014,1e+07,121311692813.712,373271151255.845,11124257599,331,"EUR"
"13118","RO",2014,2e+07,121311692813.712,373271151255.845,8055947432,104,"EUR"
"13119","RO",2014,5e+07,121311692813.712,373271151255.845,5739771699,27,"EUR"
"13120","RO",2014,1e+08,121311692813.712,373271151255.845,4815682399,11,"EUR"
"13121","RO",2014,2e+08,121311692813.712,373271151255.845,3552798616,4,"EUR"
"13122","RO",2014,5e+08,121311692813.712,373271151255.845,2239430688,1,"EUR"
"13123","RO",2014,1e+09,121311692813.712,373271151255.845,0,0,"EUR"
"13124","RO",2014,2e+09,121311692813.712,373271151255.845,0,0,"EUR"
"13125","RO",2014,5e+09,121311692813.712,373271151255.845,0,0,"EUR"
"13126","RO",2014,1e+10,121311692813.712,373271151255.845,0,0,"EUR"
"13127","RO",2014,2e+10,121311692813.712,373271151255.845,0,0,"EUR"
"13128","RO",2014,5e+10,121311692813.712,373271151255.845,0,0,"EUR"
"13129","RO",2014,1e+11,121311692813.712,373271151255.845,0,0,"EUR"
"13130","RO",2015,1e+05,129447940010.603,415775690144.786,181191883646,675155,"EUR"
"13131","RO",2015,2e+05,129447940010.603,415775690144.786,118571402005,219184,"EUR"
"13132","RO",2015,5e+05,129447940010.603,415775690144.786,66643388728,48943,"EUR"
"13133","RO",2015,1e+06,129447940010.603,415775690144.786,43556410822,14417,"EUR"
"13134","RO",2015,2e+06,129447940010.603,415775690144.786,30247037638,4543,"EUR"
"13135","RO",2015,5e+06,129447940010.603,415775690144.786,20367216134,1163,"EUR"
"13136","RO",2015,1e+07,129447940010.603,415775690144.786,15052627222,385,"EUR"
"13137","RO",2015,2e+07,129447940010.603,415775690144.786,11970113733,150,"EUR"
"13138","RO",2015,5e+07,129447940010.603,415775690144.786,8687486896,55,"EUR"
"13139","RO",2015,1e+08,129447940010.603,415775690144.786,6198048347,12,"EUR"
"13140","RO",2015,2e+08,129447940010.603,415775690144.786,5794398709,10,"EUR"
"13141","RO",2015,5e+08,129447940010.603,415775690144.786,4054897478,5,"EUR"
"13142","RO",2015,1e+09,129447940010.603,415775690144.786,1036490902,1,"EUR"
"13143","RO",2015,2e+09,129447940010.603,415775690144.786,0,0,"EUR"
"13144","RO",2015,5e+09,129447940010.603,415775690144.786,0,0,"EUR"
"13145","RO",2015,1e+10,129447940010.603,415775690144.786,0,0,"EUR"
"13146","RO",2015,2e+10,129447940010.603,415775690144.786,0,0,"EUR"
"13147","RO",2015,5e+10,129447940010.603,415775690144.786,0,0,"EUR"
"13148","RO",2015,1e+11,129447940010.603,415775690144.786,0,0,"EUR"
"13149","RO",2016,1e+05,134215896580.891,421299945190.408,179166481000,687700,"EUR"
"13150","RO",2016,2e+05,134215896580.891,421299945190.408,115428863785,223085,"EUR"
"13151","RO",2016,5e+05,134215896580.891,421299945190.408,62497482055,48935,"EUR"
"13152","RO",2016,1e+06,134215896580.891,421299945190.408,39311787753,14203,"EUR"
"13153","RO",2016,2e+06,134215896580.891,421299945190.408,26081051330,4369,"EUR"
"13154","RO",2016,5e+06,134215896580.891,421299945190.408,16537003581,1099,"EUR"
"13155","RO",2016,1e+07,134215896580.891,421299945190.408,11514294633,361,"EUR"
"13156","RO",2016,2e+07,134215896580.891,421299945190.408,8125067328,112,"EUR"
"13157","RO",2016,5e+07,134215896580.891,421299945190.408,5792731411,29,"EUR"
"13158","RO",2016,1e+08,134215896580.891,421299945190.408,4529318398,11,"EUR"
"13159","RO",2016,2e+08,134215896580.891,421299945190.408,3343079744,4,"EUR"
"13160","RO",2016,5e+08,134215896580.891,421299945190.408,2107811090,1,"EUR"
"13161","RO",2016,1e+09,134215896580.891,421299945190.408,0,0,"EUR"
"13162","RO",2016,2e+09,134215896580.891,421299945190.408,0,0,"EUR"
"13163","RO",2016,5e+09,134215896580.891,421299945190.408,0,0,"EUR"
"13164","RO",2016,1e+10,134215896580.891,421299945190.408,0,0,"EUR"
"13165","RO",2016,2e+10,134215896580.891,421299945190.408,0,0,"EUR"
"13166","RO",2016,5e+10,134215896580.891,421299945190.408,0,0,"EUR"
"13167","RO",2016,1e+11,134215896580.891,421299945190.408,0,0,"EUR"
"13168","RO",2017,1e+05,150566701422.09,473111863734.177,217692859465,824514,"EUR"
"13169","RO",2017,2e+05,150566701422.09,473111863734.177,143427695725,279580,"EUR"
"13170","RO",2017,5e+05,150566701422.09,473111863734.177,78152406265,61060,"EUR"
"13171","RO",2017,1e+06,150566701422.09,473111863734.177,49159603945,17610,"EUR"
"13172","RO",2017,2e+06,150566701422.09,473111863734.177,32618571061,5326,"EUR"
"13173","RO",2017,5e+06,150566701422.09,473111863734.177,20982233797,1327,"EUR"
"13174","RO",2017,1e+07,150566701422.09,473111863734.177,14990829538,447,"EUR"
"13175","RO",2017,2e+07,150566701422.09,473111863734.177,10804275984,139,"EUR"
"13176","RO",2017,5e+07,150566701422.09,473111863734.177,7669468093,34,"EUR"
"13177","RO",2017,1e+08,150566701422.09,473111863734.177,6254339004,13,"EUR"
"13178","RO",2017,2e+08,150566701422.09,473111863734.177,5082913210,5,"EUR"
"13179","RO",2017,5e+08,150566701422.09,473111863734.177,4255111542,2,"EUR"
"13180","RO",2017,1e+09,150566701422.09,473111863734.177,0,0,"EUR"
"13181","RO",2017,2e+09,150566701422.09,473111863734.177,0,0,"EUR"
"13182","RO",2017,5e+09,150566701422.09,473111863734.177,0,0,"EUR"
"13183","RO",2017,1e+10,150566701422.09,473111863734.177,0,0,"EUR"
"13184","RO",2017,2e+10,150566701422.09,473111863734.177,0,0,"EUR"
"13185","RO",2017,5e+10,150566701422.09,473111863734.177,0,0,"EUR"
"13186","RO",2017,1e+11,150566701422.09,473111863734.177,0,0,"EUR"
"13187","RO",2018,1e+05,166453341786.997,534444876438.587,265780720603,983337,"EUR"
"13188","RO",2018,2e+05,166453341786.997,534444876438.587,177991882335,342005,"EUR"
"13189","RO",2018,5e+05,166453341786.997,534444876438.587,99454973681,77608,"EUR"
"13190","RO",2018,1e+06,166453341786.997,534444876438.587,61512314260,21212,"EUR"
"13191","RO",2018,2e+06,166453341786.997,534444876438.587,41823436907,6745,"EUR"
"13192","RO",2018,5e+06,166453341786.997,534444876438.587,26965734667,1611,"EUR"
"13193","RO",2018,1e+07,166453341786.997,534444876438.587,19789329907,561,"EUR"
"13194","RO",2018,2e+07,166453341786.997,534444876438.587,14704217438,184,"EUR"
"13195","RO",2018,5e+07,166453341786.997,534444876438.587,11594468351,85,"EUR"
"13196","RO",2018,1e+08,166453341786.997,534444876438.587,7107484311,15,"EUR"
"13197","RO",2018,2e+08,166453341786.997,534444876438.587,6851201893,13,"EUR"
"13198","RO",2018,5e+08,166453341786.997,534444876438.587,3846389865,5,"EUR"
"13199","RO",2018,1e+09,166453341786.997,534444876438.587,1016127205,1,"EUR"
"13200","RO",2018,2e+09,166453341786.997,534444876438.587,0,0,"EUR"
"13201","RO",2018,5e+09,166453341786.997,534444876438.587,0,0,"EUR"
"13202","RO",2018,1e+10,166453341786.997,534444876438.587,0,0,"EUR"
"13203","RO",2018,2e+10,166453341786.997,534444876438.587,0,0,"EUR"
"13204","RO",2018,5e+10,166453341786.997,534444876438.587,0,0,"EUR"
"13205","RO",2018,1e+11,166453341786.997,534444876438.587,0,0,"EUR"
"13206","RO",2019,1e+05,183016722284.424,591408405208.203,310856928254,1139810,"EUR"
"13207","RO",2019,2e+05,183016722284.424,591408405208.203,210405170842,405552,"EUR"
"13208","RO",2019,5e+05,183016722284.424,591408405208.203,118741795348,94203,"EUR"
"13209","RO",2019,1e+06,183016722284.424,591408405208.203,73404728938,26392,"EUR"
"13210","RO",2019,2e+06,183016722284.424,591408405208.203,48752273874,7971,"EUR"
"13211","RO",2019,5e+06,183016722284.424,591408405208.203,31087685752,1864,"EUR"
"13212","RO",2019,1e+07,183016722284.424,591408405208.203,22866278754,659,"EUR"
"13213","RO",2019,2e+07,183016722284.424,591408405208.203,16764180932,210,"EUR"
"13214","RO",2019,5e+07,183016722284.424,591408405208.203,13317057444,96,"EUR"
"13215","RO",2019,1e+08,183016722284.424,591408405208.203,7915527589,16,"EUR"
"13216","RO",2019,2e+08,183016722284.424,591408405208.203,7659245171,14,"EUR"
"13217","RO",2019,5e+08,183016722284.424,591408405208.203,4689589179,6,"EUR"
"13218","RO",2019,1e+09,183016722284.424,591408405208.203,1071931529,1,"EUR"
"13219","RO",2019,2e+09,183016722284.424,591408405208.203,0,0,"EUR"
"13220","RO",2019,5e+09,183016722284.424,591408405208.203,0,0,"EUR"
"13221","RO",2019,1e+10,183016722284.424,591408405208.203,0,0,"EUR"
"13222","RO",2019,2e+10,183016722284.424,591408405208.203,0,0,"EUR"
"13223","RO",2019,5e+10,183016722284.424,591408405208.203,0,0,"EUR"
"13224","RO",2019,1e+11,183016722284.424,591408405208.203,0,0,"EUR"
"13225","RO",2020,1e+05,177764642260.757,629958082057.835,345712409199,1250038,"EUR"
"13226","RO",2020,2e+05,177764642260.757,629958082057.835,236459438771,450911,"EUR"
"13227","RO",2020,5e+05,177764642260.757,629958082057.835,135415896035,106386,"EUR"
"13228","RO",2020,1e+06,177764642260.757,629958082057.835,84151450835,29808,"EUR"
"13229","RO",2020,2e+06,177764642260.757,629958082057.835,56203374957,8928,"EUR"
"13230","RO",2020,5e+06,177764642260.757,629958082057.835,36124229865,2023,"EUR"
"13231","RO",2020,1e+07,177764642260.757,629958082057.835,27278892025,736,"EUR"
"13232","RO",2020,2e+07,177764642260.757,629958082057.835,20545072730,239,"EUR"
"13233","RO",2020,5e+07,177764642260.757,629958082057.835,16733738835,106,"EUR"
"13234","RO",2020,1e+08,177764642260.757,629958082057.835,10579299025,19,"EUR"
"13235","RO",2020,2e+08,177764642260.757,629958082057.835,9960344783,16,"EUR"
"13236","RO",2020,5e+08,177764642260.757,629958082057.835,7743021157,9,"EUR"
"13237","RO",2020,1e+09,177764642260.757,629958082057.835,2188766003,2,"EUR"
"13238","RO",2020,2e+09,177764642260.757,629958082057.835,0,0,"EUR"
"13239","RO",2020,5e+09,177764642260.757,629958082057.835,0,0,"EUR"
"13240","RO",2020,1e+10,177764642260.757,629958082057.835,0,0,"EUR"
"13241","RO",2020,2e+10,177764642260.757,629958082057.835,0,0,"EUR"
"13242","RO",2020,5e+10,177764642260.757,629958082057.835,0,0,"EUR"
"13243","RO",2020,1e+11,177764642260.757,629958082057.835,0,0,"EUR"
"13244","RO",2021,1e+05,194059633623.964,652714888245.962,364239301314,1314142,"EUR"
"13245","RO",2021,2e+05,194059633623.964,652714888245.962,249751655930,477131,"EUR"
"13246","RO",2021,5e+05,194059633623.964,652714888245.962,143355223406,113805,"EUR"
"13247","RO",2021,1e+06,194059633623.964,652714888245.962,88529805017,31954,"EUR"
"13248","RO",2021,2e+06,194059633623.964,652714888245.962,58517434801,9508,"EUR"
"13249","RO",2021,5e+06,194059633623.964,652714888245.962,36862710004,2092,"EUR"
"13250","RO",2021,1e+07,194059633623.964,652714888245.962,27742758926,773,"EUR"
"13251","RO",2021,2e+07,194059633623.964,652714888245.962,20647781924,251,"EUR"
"13252","RO",2021,5e+07,194059633623.964,652714888245.962,16678495804,107,"EUR"
"13253","RO",2021,1e+08,194059633623.964,652714888245.962,9632043487,14,"EUR"
"13254","RO",2021,2e+08,194059633623.964,652714888245.962,8478772606,5,"EUR"
"13255","RO",2021,5e+08,194059633623.964,652714888245.962,8262442170,4,"EUR"
"13256","RO",2021,1e+09,194059633623.964,652714888245.962,6510304964,2,"EUR"
"13257","RO",2021,2e+09,194059633623.964,652714888245.962,5072964907,1,"EUR"
"13258","RO",2021,5e+09,194059633623.964,652714888245.962,5072964907,1,"EUR"
"13259","RO",2021,1e+10,194059633623.964,652714888245.962,0,0,"EUR"
"13260","RO",2021,2e+10,194059633623.964,652714888245.962,0,0,"EUR"
"13261","RO",2021,5e+10,194059633623.964,652714888245.962,0,0,"EUR"
"13262","RO",2021,1e+11,194059633623.964,652714888245.962,0,0,"EUR"
"13263","RO",2022,1e+05,226961984880.706,804676551065.244,499515959344,1746990,"EUR"
"13264","RO",2022,2e+05,226961984880.706,804676551065.244,349111773679,651503,"EUR"
"13265","RO",2022,5e+05,226961984880.706,804676551065.244,206351852098,162222,"EUR"
"13266","RO",2022,1e+06,226961984880.706,804676551065.244,128062412790,46642,"EUR"
"13267","RO",2022,2e+06,226961984880.706,804676551065.244,83952054057,13625,"EUR"
"13268","RO",2022,5e+06,226961984880.706,804676551065.244,53130438313,2987,"EUR"
"13269","RO",2022,1e+07,226961984880.706,804676551065.244,40201417803,1075,"EUR"
"13270","RO",2022,2e+07,226961984880.706,804676551065.244,30447208890,356,"EUR"
"13271","RO",2022,5e+07,226961984880.706,804676551065.244,24484525161,133,"EUR"
"13272","RO",2022,1e+08,226961984880.706,804676551065.244,19967605065,73,"EUR"
"13273","RO",2022,2e+08,226961984880.706,804676551065.244,13472046005,21,"EUR"
"13274","RO",2022,5e+08,226961984880.706,804676551065.244,10927554129,13,"EUR"
"13275","RO",2022,1e+09,226961984880.706,804676551065.244,2943833667,2,"EUR"
"13276","RO",2022,2e+09,226961984880.706,804676551065.244,0,0,"EUR"
"13277","RO",2022,5e+09,226961984880.706,804676551065.244,0,0,"EUR"
"13278","RO",2022,1e+10,226961984880.706,804676551065.244,0,0,"EUR"
"13279","RO",2022,2e+10,226961984880.706,804676551065.244,0,0,"EUR"
"13280","RO",2022,5e+10,226961984880.706,804676551065.244,0,0,"EUR"
"13281","RO",2022,1e+11,226961984880.706,804676551065.244,0,0,"EUR"
"13282","RO",2023,1e+05,251950799686.891,818357094959.067,513438997531,1792881,"EUR"
"13283","RO",2023,2e+05,251950799686.891,818357094959.067,359015100455,669235,"EUR"
"13284","RO",2023,5e+05,251950799686.891,818357094959.067,212117609049,166743,"EUR"
"13285","RO",2023,1e+06,251950799686.891,818357094959.067,131683440803,48339,"EUR"
"13286","RO",2023,2e+06,251950799686.891,818357094959.067,85876395083,14074,"EUR"
"13287","RO",2023,5e+06,251950799686.891,818357094959.067,54000287375,3082,"EUR"
"13288","RO",2023,1e+07,251950799686.891,818357094959.067,40686316135,1109,"EUR"
"13289","RO",2023,2e+07,251950799686.891,818357094959.067,30518629851,365,"EUR"
"13290","RO",2023,5e+07,251950799686.891,818357094959.067,24247554396,132,"EUR"
"13291","RO",2023,1e+08,251950799686.891,818357094959.067,19308288341,67,"EUR"
"13292","RO",2023,2e+08,251950799686.891,818357094959.067,13792662991,21,"EUR"
"13293","RO",2023,5e+08,251950799686.891,818357094959.067,11254373339,13,"EUR"
"13294","RO",2023,1e+09,251950799686.891,818357094959.067,4397040081,3,"EUR"
"13295","RO",2023,2e+09,251950799686.891,818357094959.067,0,0,"EUR"
"13296","RO",2023,5e+09,251950799686.891,818357094959.067,0,0,"EUR"
"13297","RO",2023,1e+10,251950799686.891,818357094959.067,0,0,"EUR"
"13298","RO",2023,2e+10,251950799686.891,818357094959.067,0,0,"EUR"
"13299","RO",2023,5e+10,251950799686.891,818357094959.067,0,0,"EUR"
"13300","RO",2023,1e+11,251950799686.891,818357094959.067,0,0,"EUR"
"13301","RU",2010,1e+05,1052723287366,4027251602052.3,2287986766618,7314079,"EUR"
"13302","RU",2010,2e+05,1052723287366,4027251602052.3,1641496781131,2602557,"EUR"
"13303","RU",2010,5e+05,1052723287366,4027251602052.3,1048494633988,605073,"EUR"
"13304","RU",2010,1e+06,1052723287366,4027251602052.3,758258740779,173323,"EUR"
"13305","RU",2010,2e+06,1052723287366,4027251602052.3,599563497976,55656,"EUR"
"13306","RU",2010,5e+06,1052723287366,4027251602052.3,477577597288,13578,"EUR"
"13307","RU",2010,1e+07,1052723287366,4027251602052.3,417825505995,4837,"EUR"
"13308","RU",2010,2e+07,1052723287366,4027251602052.3,371290422762,1436,"EUR"
"13309","RU",2010,5e+07,1052723287366,4027251602052.3,358765961242,1029,"EUR"
"13310","RU",2010,1e+08,1052723287366,4027251602052.3,332648435632,680,"EUR"
"13311","RU",2010,2e+08,1052723287366,4027251602052.3,285481916316,322,"EUR"
"13312","RU",2010,5e+08,1052723287366,4027251602052.3,208339857236,68,"EUR"
"13313","RU",2010,1e+09,1052723287366,4027251602052.3,186616046250,47,"EUR"
"13314","RU",2010,2e+09,1052723287366,4027251602052.3,164213068992,30,"EUR"
"13315","RU",2010,5e+09,1052723287366,4027251602052.3,108922219396,14,"EUR"
"13316","RU",2010,1e+10,1052723287366,4027251602052.3,22025822759,2,"EUR"
"13317","RU",2010,2e+10,1052723287366,4027251602052.3,0,0,"EUR"
"13318","RU",2010,5e+10,1052723287366,4027251602052.3,0,0,"EUR"
"13319","RU",2010,1e+11,1052723287366,4027251602052.3,0,0,"EUR"
"13320","RU",2011,1e+05,1291297504009.06,4199092651265.4,2580648931393,7462808,"EUR"
"13321","RU",2011,2e+05,1291297504009.06,4199092651265.4,1925283067777,2694426,"EUR"
"13322","RU",2011,5e+05,1291297504009.06,4199092651265.4,1316700011512,644699,"EUR"
"13323","RU",2011,1e+06,1291297504009.06,4199092651265.4,1015423583537,195307,"EUR"
"13324","RU",2011,2e+06,1291297504009.06,4199092651265.4,838630895295,63309,"EUR"
"13325","RU",2011,5e+06,1291297504009.06,4199092651265.4,697513734559,15190,"EUR"
"13326","RU",2011,1e+07,1291297504009.06,4199092651265.4,631551509209,5645,"EUR"
"13327","RU",2011,2e+07,1291297504009.06,4199092651265.4,576961109717,1674,"EUR"
"13328","RU",2011,5e+07,1291297504009.06,4199092651265.4,562066809947,1122,"EUR"
"13329","RU",2011,1e+08,1291297504009.06,4199092651265.4,548168419819,935,"EUR"
"13330","RU",2011,2e+08,1291297504009.06,4199092651265.4,491463267049,560,"EUR"
"13331","RU",2011,5e+08,1291297504009.06,4199092651265.4,394823772277,237,"EUR"
"13332","RU",2011,1e+09,1291297504009.06,4199092651265.4,288443176597,73,"EUR"
"13333","RU",2011,2e+09,1291297504009.06,4199092651265.4,237651314616,35,"EUR"
"13334","RU",2011,5e+09,1291297504009.06,4199092651265.4,201515095979,23,"EUR"
"13335","RU",2011,1e+10,1291297504009.06,4199092651265.4,91885136455,7,"EUR"
"13336","RU",2011,2e+10,1291297504009.06,4199092651265.4,0,0,"EUR"
"13337","RU",2011,5e+10,1291297504009.06,4199092651265.4,0,0,"EUR"
"13338","RU",2011,1e+11,1291297504009.06,4199092651265.4,0,0,"EUR"
"13339","RU",2012,1e+05,1499560831981.57,4785782326179.16,2974331841676,9073043,"EUR"
"13340","RU",2012,2e+05,1499560831981.57,4785782326179.16,2188457866606,3336133,"EUR"
"13341","RU",2012,5e+05,1499560831981.57,4785782326179.16,1443073543852,798607,"EUR"
"13342","RU",2012,1e+06,1499560831981.57,4785782326179.16,1062271124746,230542,"EUR"
"13343","RU",2012,2e+06,1499560831981.57,4785782326179.16,848761878956,71151,"EUR"
"13344","RU",2012,5e+06,1499560831981.57,4785782326179.16,688408355407,16412,"EUR"
"13345","RU",2012,1e+07,1499560831981.57,4785782326179.16,617268137676,6103,"EUR"
"13346","RU",2012,2e+07,1499560831981.57,4785782326179.16,558780594551,1858,"EUR"
"13347","RU",2012,5e+07,1499560831981.57,4785782326179.16,539975265703,1132,"EUR"
"13348","RU",2012,1e+08,1499560831981.57,4785782326179.16,525028362346,938,"EUR"
"13349","RU",2012,2e+08,1499560831981.57,4785782326179.16,467401405257,552,"EUR"
"13350","RU",2012,5e+08,1499560831981.57,4785782326179.16,368836319146,229,"EUR"
"13351","RU",2012,1e+09,1499560831981.57,4785782326179.16,273585854203,74,"EUR"
"13352","RU",2012,2e+09,1499560831981.57,4785782326179.16,218401680482,34,"EUR"
"13353","RU",2012,5e+09,1499560831981.57,4785782326179.16,172090561492,20,"EUR"
"13354","RU",2012,1e+10,1499560831981.57,4785782326179.16,80869332153,7,"EUR"
"13355","RU",2012,2e+10,1499560831981.57,4785782326179.16,0,0,"EUR"
"13356","RU",2012,5e+10,1499560831981.57,4785782326179.16,0,0,"EUR"
"13357","RU",2012,1e+11,1499560831981.57,4785782326179.16,0,0,"EUR"
"13358","RU",2013,1e+05,1490345755162.01,4955428909687.19,3172052795807,9392984,"EUR"
"13359","RU",2013,2e+05,1490345755162.01,4955428909687.19,2365453843922,3513185,"EUR"
"13360","RU",2013,5e+05,1490345755162.01,4955428909687.19,1584809886635,855786,"EUR"
"13361","RU",2013,1e+06,1490345755162.01,4955428909687.19,1181254798225,254395,"EUR"
"13362","RU",2013,2e+06,1490345755162.01,4955428909687.19,947334283214,79785,"EUR"
"13363","RU",2013,5e+06,1490345755162.01,4955428909687.19,770673480598,19265,"EUR"
"13364","RU",2013,1e+07,1490345755162.01,4955428909687.19,687209577811,6976,"EUR"
"13365","RU",2013,2e+07,1490345755162.01,4955428909687.19,619786249839,2132,"EUR"
"13366","RU",2013,5e+07,1490345755162.01,4955428909687.19,594323977779,1150,"EUR"
"13367","RU",2013,1e+08,1490345755162.01,4955428909687.19,582022258227,982,"EUR"
"13368","RU",2013,2e+08,1490345755162.01,4955428909687.19,531604309472,645,"EUR"
"13369","RU",2013,5e+08,1490345755162.01,4955428909687.19,421411312211,270,"EUR"
"13370","RU",2013,1e+09,1490345755162.01,4955428909687.19,295681550629,80,"EUR"
"13371","RU",2013,2e+09,1490345755162.01,4955428909687.19,240565967471,39,"EUR"
"13372","RU",2013,5e+09,1490345755162.01,4955428909687.19,196518677652,23,"EUR"
"13373","RU",2013,1e+10,1490345755162.01,4955428909687.19,102626420552,9,"EUR"
"13374","RU",2013,2e+10,1490345755162.01,4955428909687.19,0,0,"EUR"
"13375","RU",2013,5e+10,1490345755162.01,4955428909687.19,0,0,"EUR"
"13376","RU",2013,1e+11,1490345755162.01,4955428909687.19,0,0,"EUR"
"13377","RU",2014,1e+05,1312524829728.69,4525076996620.22,2776968475185,8231380,"EUR"
"13378","RU",2014,2e+05,1312524829728.69,4525076996620.22,2056752650648,2976053,"EUR"
"13379","RU",2014,5e+05,1312524829728.69,4525076996620.22,1386500136870,703083,"EUR"
"13380","RU",2014,1e+06,1312524829728.69,4525076996620.22,1052461538417,203625,"EUR"
"13381","RU",2014,2e+06,1312524829728.69,4525076996620.22,864350715641,62990,"EUR"
"13382","RU",2014,5e+06,1312524829728.69,4525076996620.22,724059998115,14893,"EUR"
"13383","RU",2014,1e+07,1312524829728.69,4525076996620.22,659193497120,5453,"EUR"
"13384","RU",2014,2e+07,1312524829728.69,4525076996620.22,605283571305,1542,"EUR"
"13385","RU",2014,5e+07,1312524829728.69,4525076996620.22,593872274041,1134,"EUR"
"13386","RU",2014,1e+08,1312524829728.69,4525076996620.22,582087139291,976,"EUR"
"13387","RU",2014,2e+08,1312524829728.69,4525076996620.22,534884038347,660,"EUR"
"13388","RU",2014,5e+08,1312524829728.69,4525076996620.22,423023527671,279,"EUR"
"13389","RU",2014,1e+09,1312524829728.69,4525076996620.22,289499274873,78,"EUR"
"13390","RU",2014,2e+09,1312524829728.69,4525076996620.22,233571567845,37,"EUR"
"13391","RU",2014,5e+09,1312524829728.69,4525076996620.22,174858766389,19,"EUR"
"13392","RU",2014,1e+10,1312524829728.69,4525076996620.22,86187381625,7,"EUR"
"13393","RU",2014,2e+10,1312524829728.69,4525076996620.22,0,0,"EUR"
"13394","RU",2014,5e+10,1312524829728.69,4525076996620.22,0,0,"EUR"
"13395","RU",2014,1e+11,1312524829728.69,4525076996620.22,0,0,"EUR"
"13396","RU",2015,1e+05,1046616579265.54,3669678004638.83,2115000361500,6044905,"EUR"
"13397","RU",2015,2e+05,1046616579265.54,3669678004638.83,1574818647128,2086725,"EUR"
"13398","RU",2015,5e+05,1046616579265.54,3669678004638.83,1090398490313,465616,"EUR"
"13399","RU",2015,1e+06,1046616579265.54,3669678004638.83,871095547022,137979,"EUR"
"13400","RU",2015,2e+06,1046616579265.54,3669678004638.83,744124391896,43741,"EUR"
"13401","RU",2015,5e+06,1046616579265.54,3669678004638.83,648510329246,10935,"EUR"
"13402","RU",2015,1e+07,1046616579265.54,3669678004638.83,599872733855,3828,"EUR"
"13403","RU",2015,2e+07,1046616579265.54,3669678004638.83,567740455365,1336,"EUR"
"13404","RU",2015,5e+07,1046616579265.54,3669678004638.83,561139395909,1120,"EUR"
"13405","RU",2015,1e+08,1046616579265.54,3669678004638.83,546769319975,933,"EUR"
"13406","RU",2015,2e+08,1046616579265.54,3669678004638.83,491482985870,561,"EUR"
"13407","RU",2015,5e+08,1046616579265.54,3669678004638.83,396973322283,242,"EUR"
"13408","RU",2015,1e+09,1046616579265.54,3669678004638.83,287829017087,72,"EUR"
"13409","RU",2015,2e+09,1046616579265.54,3669678004638.83,245332890093,41,"EUR"
"13410","RU",2015,5e+09,1046616579265.54,3669678004638.83,172508138001,18,"EUR"
"13411","RU",2015,1e+10,1046616579265.54,3669678004638.83,96528848380,8,"EUR"
"13412","RU",2015,2e+10,1046616579265.54,3669678004638.83,0,0,"EUR"
"13413","RU",2015,5e+10,1046616579265.54,3669678004638.83,0,0,"EUR"
"13414","RU",2015,1e+11,1046616579265.54,3669678004638.83,0,0,"EUR"
"13415","RU",2016,1e+05,973510199800.925,3364336378967.43,1859307003096,5327977,"EUR"
"13416","RU",2016,2e+05,973510199800.925,3364336378967.43,1378089960404,1808929,"EUR"
"13417","RU",2016,5e+05,973510199800.925,3364336378967.43,953869972586,399768,"EUR"
"13418","RU",2016,1e+06,973510199800.925,3364336378967.43,766747213820,121008,"EUR"
"13419","RU",2016,2e+06,973510199800.925,3364336378967.43,655375851752,38457,"EUR"
"13420","RU",2016,5e+06,973510199800.925,3364336378967.43,571765115690,9903,"EUR"
"13421","RU",2016,1e+07,973510199800.925,3364336378967.43,528364084354,3503,"EUR"
"13422","RU",2016,2e+07,973510199800.925,3364336378967.43,501539171934,1324,"EUR"
"13423","RU",2016,5e+07,973510199800.925,3364336378967.43,494435282656,1102,"EUR"
"13424","RU",2016,1e+08,973510199800.925,3364336378967.43,478884431823,896,"EUR"
"13425","RU",2016,2e+08,973510199800.925,3364336378967.43,417683586156,485,"EUR"
"13426","RU",2016,5e+08,973510199800.925,3364336378967.43,329249171980,205,"EUR"
"13427","RU",2016,1e+09,973510199800.925,3364336378967.43,245098242528,65,"EUR"
"13428","RU",2016,2e+09,973510199800.925,3364336378967.43,212033017034,40,"EUR"
"13429","RU",2016,5e+09,973510199800.925,3364336378967.43,145812223900,17,"EUR"
"13430","RU",2016,1e+10,973510199800.925,3364336378967.43,57547947103,5,"EUR"
"13431","RU",2016,2e+10,973510199800.925,3364336378967.43,0,0,"EUR"
"13432","RU",2016,5e+10,973510199800.925,3364336378967.43,0,0,"EUR"
"13433","RU",2016,1e+11,973510199800.925,3364336378967.43,0,0,"EUR"
"13434","RU",2017,1e+05,1178127706062.27,3954420215719.5,2368577192678,6627570,"EUR"
"13435","RU",2017,2e+05,1178127706062.27,3954420215719.5,1773877836357,2288773,"EUR"
"13436","RU",2017,5e+05,1178127706062.27,3954420215719.5,1245293871952,524312,"EUR"
"13437","RU",2017,1e+06,1178127706062.27,3954420215719.5,994619152863,151507,"EUR"
"13438","RU",2017,2e+06,1178127706062.27,3954420215719.5,855751867182,49048,"EUR"
"13439","RU",2017,5e+06,1178127706062.27,3954420215719.5,748637236552,12152,"EUR"
"13440","RU",2017,1e+07,1178127706062.27,3954420215719.5,694334892158,4226,"EUR"
"13441","RU",2017,2e+07,1178127706062.27,3954420215719.5,655958157198,1330,"EUR"
"13442","RU",2017,5e+07,1178127706062.27,3954420215719.5,650189103054,1141,"EUR"
